name,language,stars,forks,creation_date,last_commit_date,repo_url
Python,Python,32049,12320,2011-11-30T09:04:08Z,2024-12-06T19:33:11Z,https://github.com/geekcomputers/Python
leetcode,Java,32025,7672,2018-09-16T14:03:03Z,2024-12-07T01:47:39Z,https://github.com/doocs/leetcode
gpt-pilot,Python,32010,3233,2023-08-16T11:56:07Z,2024-10-03T14:56:36Z,https://github.com/Pythagora-io/gpt-pilot
AgentGPT,TypeScript,32005,9253,2023-04-07T02:29:19Z,2024-10-07T09:32:51Z,https://github.com/reworkd/AgentGPT
spotube,Dart,31945,1323,2021-02-14T03:17:58Z,2024-12-01T13:01:32Z,https://github.com/KRTirtho/spotube
freqtrade,Python,31940,6461,2017-05-17T23:48:53Z,2024-12-07T16:50:00Z,https://github.com/freqtrade/freqtrade
poetry,Python,31919,2281,2018-02-28T15:23:47Z,2024-12-06T16:29:16Z,https://github.com/python-poetry/poetry
NewPipe,Java,31875,3086,2015-09-03T23:39:26Z,2024-12-05T13:37:24Z,https://github.com/TeamNewPipe/NewPipe
engineering-blogs,Ruby,31842,1642,2015-06-13T18:25:17Z,2024-08-21T13:01:11Z,https://github.com/kilimchoi/engineering-blogs
faiss,C++,31825,3666,2017-02-07T16:07:05Z,2024-12-06T22:24:48Z,https://github.com/facebookresearch/faiss
run,,31744,2627,2022-04-10T05:42:40Z,2024-07-31T03:44:51Z,https://github.com/The-Run-Philosophy-Organization/run
chatgpt-on-wechat,Python,31736,8252,2022-08-07T08:33:41Z,2024-12-02T13:53:52Z,https://github.com/zhayujie/chatgpt-on-wechat
certbot,Python,31686,3411,2014-11-12T02:52:20Z,2024-12-06T20:37:20Z,https://github.com/certbot/certbot
beego,Go,31667,5623,2012-02-29T02:32:08Z,2024-12-01T07:36:38Z,https://github.com/beego/beego
zsh-autosuggestions,Shell,31639,1874,2013-10-26T16:09:37Z,2024-11-26T03:07:39Z,https://github.com/zsh-users/zsh-autosuggestions
android-open-project,,31638,11925,2014-01-05T15:20:15Z,2024-07-08T20:33:59Z,https://github.com/Trinea/android-open-project
upscayl,TypeScript,31596,1461,2022-07-30T17:19:20Z,2024-11-25T13:50:08Z,https://github.com/upscayl/upscayl
chatgpt-web,Vue,31592,11222,2023-02-09T03:21:37Z,2024-08-16T15:26:57Z,https://github.com/Chanzhaoyu/chatgpt-web
vllm,Python,31473,4778,2023-02-09T11:23:20Z,2024-12-07T20:06:08Z,https://github.com/vllm-project/vllm
openpose,C++,31428,7879,2017-04-24T14:06:31Z,2024-08-03T01:59:11Z,https://github.com/CMU-Perceptual-Computing-Lab/openpose
vault,Go,31363,4236,2015-02-25T00:15:59Z,2024-12-07T01:01:25Z,https://github.com/hashicorp/vault
swc,Rust,31340,1236,2017-12-22T11:40:14Z,2024-12-07T09:01:18Z,https://github.com/swc-project/swc
How-To-Ask-Questions-The-Smart-Way,JavaScript,31336,5659,2015-03-28T16:52:40Z,2024-04-14T04:42:07Z,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way
portainer,TypeScript,31261,2493,2016-05-19T20:15:28Z,2024-12-06T13:12:16Z,https://github.com/portainer/portainer
graphql-engine,TypeScript,31219,2777,2018-06-18T07:57:36Z,2024-12-06T17:42:13Z,https://github.com/hasura/graphql-engine
modern-unix,,31200,787,2021-01-12T00:50:14Z,2024-09-10T19:48:56Z,https://github.com/ibraheemdev/modern-unix
milvus,Go,31186,2959,2019-09-16T06:43:43Z,2024-12-07T06:42:46Z,https://github.com/milvus-io/milvus
plane,TypeScript,31090,1757,2022-11-19T12:55:01Z,2024-12-07T19:21:06Z,https://github.com/makeplane/plane
awesome-php,,31067,5078,2013-11-26T03:14:19Z,2024-12-03T15:47:45Z,https://github.com/ziadoz/awesome-php
nps,Go,30946,5606,2018-11-04T13:22:51Z,2024-05-30T03:51:08Z,https://github.com/ehang-io/nps
jQuery-File-Upload,PHP,30944,7940,2010-12-01T15:35:32Z,2023-05-25T09:11:07Z,https://github.com/blueimp/jQuery-File-Upload
AnotherRedisDesktopManager,JavaScript,30941,2587,2019-01-08T06:01:56Z,2024-12-03T12:23:35Z,https://github.com/qishibo/AnotherRedisDesktopManager
yew,MDX,30924,1429,2017-12-16T14:19:02Z,2024-12-06T03:25:42Z,https://github.com/yewstack/yew
mattermost,TypeScript,30909,7411,2015-06-15T06:50:02Z,2024-12-07T18:00:21Z,https://github.com/mattermost/mattermost
selenium,Java,30908,8226,2013-01-14T21:40:56Z,2024-12-07T03:31:52Z,https://github.com/SeleniumHQ/selenium
C-Plus-Plus,C++,30894,7282,2016-07-16T10:19:45Z,2024-11-24T15:01:38Z,https://github.com/TheAlgorithms/C-Plus-Plus
rxjs,TypeScript,30846,3006,2015-03-15T06:17:10Z,2024-06-28T08:43:02Z,https://github.com/ReactiveX/rxjs
vimrc,Vim Script,30825,7303,2012-05-29T16:19:29Z,2024-10-06T08:26:02Z,https://github.com/amix/vimrc
serenity,C++,30819,3190,2018-12-02T19:28:41Z,2024-12-07T15:56:12Z,https://github.com/SerenityOS/serenity
ControlNet,Python,30815,2769,2023-02-01T02:43:30Z,2024-02-25T09:49:39Z,https://github.com/lllyasviel/ControlNet
MS-DOS,Assembly,30813,4396,2018-06-25T18:26:02Z,2024-04-25T22:32:47Z,https://github.com/microsoft/MS-DOS
Blog,,30798,4710,2017-03-13T10:04:33Z,2023-12-15T03:01:37Z,https://github.com/mqyqingfeng/Blog
learnGitBranching,JavaScript,30797,5770,2012-08-13T22:36:09Z,2024-12-01T22:57:46Z,https://github.com/pcottle/learnGitBranching
polars,Rust,30787,2001,2020-05-13T19:45:33Z,2024-12-07T19:42:07Z,https://github.com/pola-rs/polars
detectron2,Python,30731,7517,2019-09-05T21:30:20Z,2024-11-21T19:12:36Z,https://github.com/facebookresearch/detectron2
html2canvas,TypeScript,30715,4820,2011-07-16T01:05:58Z,2024-07-18T07:26:56Z,https://github.com/niklasvh/html2canvas
jax,Python,30704,2832,2018-10-25T21:25:02Z,2024-12-07T23:01:03Z,https://github.com/jax-ml/jax
jq,C,30699,1585,2012-07-18T19:57:25Z,2024-12-01T10:49:45Z,https://github.com/jqlang/jq
HowToLiveLonger,,30688,2141,2022-04-16T04:15:18Z,2024-01-30T12:11:22Z,https://github.com/geekan/HowToLiveLonger
swr,TypeScript,30674,1223,2019-10-28T18:16:01Z,2024-12-07T17:20:44Z,https://github.com/vercel/swr
lottie-web,JavaScript,30667,2884,2015-02-20T21:02:59Z,2024-11-19T12:25:21Z,https://github.com/airbnb/lottie-web
awesome-docker,,30653,3003,2014-09-21T17:01:48Z,2024-12-01T10:22:31Z,https://github.com/veggiemonk/awesome-docker
fairseq,Python,30645,6420,2017-08-29T16:26:12Z,2024-10-18T16:40:02Z,https://github.com/facebookresearch/fairseq
windows,Shell,30597,2083,2024-01-14T13:09:40Z,2024-12-06T10:19:44Z,https://github.com/dockur/windows
my-tv,C,30566,3425,2023-12-04T12:18:39Z,2024-06-20T06:21:11Z,https://github.com/lizongying/my-tv
legado,Kotlin,30497,3971,2019-05-22T04:18:58Z,2024-12-07T07:08:10Z,https://github.com/gedoor/legado
p3c,Kotlin,30496,8066,2017-06-23T06:15:51Z,2024-08-06T08:22:02Z,https://github.com/alibaba/p3c
HEU_KMS_Activator,,30463,3160,2019-06-23T00:49:35Z,2024-11-11T14:13:01Z,https://github.com/zbezj/HEU_KMS_Activator
libpku,TeX,30460,8259,2018-11-22T13:33:06Z,2022-01-05T04:09:27Z,https://github.com/lib-pku/libpku
nacos,Java,30439,12875,2018-06-15T06:49:27Z,2024-12-06T08:42:04Z,https://github.com/alibaba/nacos
LLM101n,,30423,1661,2024-05-27T00:23:38Z,2024-08-01T01:20:33Z,https://github.com/karpathy/LLM101n
spaCy,Python,30413,4416,2014-07-03T15:15:40Z,2024-11-19T09:43:56Z,https://github.com/explosion/spaCy
dotfiles,Shell,30398,8735,2011-09-05T18:07:54Z,2024-08-05T19:06:13Z,https://github.com/mathiasbynens/dotfiles
pytorch-tutorial,Python,30382,8142,2017-03-10T07:41:47Z,2023-08-15T10:17:50Z,https://github.com/yunjey/pytorch-tutorial
spring-boot-examples,Java,30299,12356,2016-11-05T05:32:33Z,2023-11-18T16:32:16Z,https://github.com/ityouknow/spring-boot-examples
NeteaseCloudMusicApi,,30297,15780,2016-06-22T11:58:03Z,2024-02-28T02:47:42Z,https://github.com/Binaryify/NeteaseCloudMusicApi
RevokeMsgPatcher,C#,30249,3455,2019-07-21T15:12:52Z,2024-11-07T15:54:21Z,https://github.com/huiyadanli/RevokeMsgPatcher
remix,TypeScript,30235,2564,2020-10-26T19:57:28Z,2024-12-06T07:04:20Z,https://github.com/remix-run/remix
floating-ui,TypeScript,30235,1615,2016-03-29T17:00:47Z,2024-12-06T03:43:54Z,https://github.com/floating-ui/floating-ui
cockroach,Go,30234,3821,2014-02-06T00:18:47Z,2024-12-08T02:06:03Z,https://github.com/cockroachdb/cockroach
remote-jobs,JavaScript,30186,3175,2015-10-13T03:49:25Z,2024-10-21T00:11:34Z,https://github.com/remoteintech/remote-jobs
WxJava,Java,30142,8711,2016-01-06T08:24:05Z,2024-12-05T03:17:58Z,https://github.com/binarywang/WxJava
linux-insides,Python,30101,3376,2015-01-03T18:44:57Z,2024-11-23T18:42:33Z,https://github.com/0xAX/linux-insides
slate,TypeScript,30054,3264,2016-06-18T01:52:42Z,2024-12-07T20:27:24Z,https://github.com/ianstormtaylor/slate
echo,Go,30049,2231,2015-03-01T17:43:01Z,2024-12-04T20:29:04Z,https://github.com/labstack/echo
etcher,TypeScript,30041,2121,2015-10-27T16:53:23Z,2024-10-10T10:03:38Z,https://github.com/balena-io/etcher
pnpm,TypeScript,30005,1027,2016-01-28T07:40:43Z,2024-12-07T23:24:12Z,https://github.com/pnpm/pnpm
HEAD,,30001,1918,2016-04-20T20:05:37Z,2024-06-21T17:54:29Z,https://github.com/joshbuchea/HEAD
OpenVoice,Python,29999,2957,2023-11-29T12:17:01Z,2024-08-21T18:04:49Z,https://github.com/myshell-ai/OpenVoice
lede,C,29984,19544,2017-09-06T07:39:03Z,2024-12-07T07:13:57Z,https://github.com/coolsnowwolf/lede
ShareX,C#,29979,3212,2013-10-08T23:32:10Z,2024-12-04T02:02:16Z,https://github.com/ShareX/ShareX
calculator,C++,29866,5423,2019-01-28T17:55:49Z,2024-12-03T15:03:01Z,https://github.com/microsoft/calculator
YesPlayMusic,Vue,29859,4394,2020-10-09T10:04:21Z,2024-11-08T11:55:11Z,https://github.com/qier222/YesPlayMusic
symfony,PHP,29853,9486,2010-01-04T14:21:21Z,2024-12-07T14:09:04Z,https://github.com/symfony/symfony
Sortable,JavaScript,29816,3702,2013-12-19T10:10:13Z,2024-11-28T18:28:59Z,https://github.com/SortableJS/Sortable
v2ray-core,Go,29788,4675,2019-04-15T10:05:54Z,2024-12-04T22:55:42Z,https://github.com/v2fly/v2ray-core
aseprite,C++,29781,6360,2014-08-19T23:44:50Z,2024-12-07T17:33:34Z,https://github.com/aseprite/aseprite
mmdetection,Python,29766,9490,2018-08-22T07:06:06Z,2024-08-21T02:01:07Z,https://github.com/open-mmlab/mmdetection
vue-cli,JavaScript,29765,6329,2015-12-26T23:11:20Z,2024-07-17T15:34:10Z,https://github.com/vuejs/vue-cli
webtorrent,JavaScript,29738,2720,2013-10-15T08:16:40Z,2024-12-07T18:44:04Z,https://github.com/webtorrent/webtorrent
layui,JavaScript,29738,7384,2015-09-22T08:12:03Z,2024-12-02T03:49:24Z,https://github.com/layui/layui
foundation-sites,HTML,29666,5473,2011-10-13T23:05:42Z,2024-09-27T18:29:13Z,https://github.com/foundation/foundation-sites
sequelize,TypeScript,29641,4279,2010-07-22T07:11:11Z,2024-12-08T01:24:02Z,https://github.com/sequelize/sequelize
stanford_alpaca,Python,29622,4058,2023-03-10T23:33:09Z,2024-07-17T09:43:05Z,https://github.com/tatsu-lab/stanford_alpaca
minikube,Go,29615,4895,2016-04-15T22:38:35Z,2024-12-06T17:28:46Z,https://github.com/kubernetes/minikube
interactive-coding-challenges,Python,29614,4467,2015-04-28T21:36:39Z,2024-05-08T23:07:36Z,https://github.com/donnemartin/interactive-coding-challenges
rufus,C,29523,2617,2011-11-19T19:12:05Z,2024-12-03T13:53:49Z,https://github.com/pbatard/rufus
CyberChef,JavaScript,29512,3299,2016-11-28T10:34:07Z,2024-10-23T15:17:30Z,https://github.com/gchq/CyberChef
llvm-project,LLVM,29496,12196,2016-12-07T09:39:33Z,2024-12-08T01:53:59Z,https://github.com/llvm/llvm-project
react-boilerplate,JavaScript,29490,6119,2015-02-18T14:36:32Z,2023-03-23T21:35:09Z,https://github.com/react-boilerplate/react-boilerplate
phantomjs,C++,29474,5745,2010-12-27T08:18:58Z,2022-11-26T19:43:12Z,https://github.com/ariya/phantomjs
leakcanary,Kotlin,29455,3969,2015-04-29T23:54:16Z,2024-08-28T22:51:13Z,https://github.com/square/leakcanary
jsPDF,JavaScript,29454,4680,2009-12-06T14:56:32Z,2024-10-26T22:02:50Z,https://github.com/parallax/jsPDF
go-zero,Go,29452,3975,2020-08-07T15:37:57Z,2024-12-08T02:27:44Z,https://github.com/zeromicro/go-zero
payload,TypeScript,29440,1821,2021-01-05T18:49:45Z,2024-12-07T23:19:40Z,https://github.com/payloadcms/payload
project-guidelines,JavaScript,29428,3218,2017-06-30T10:17:55Z,2024-03-05T13:30:53Z,https://github.com/elsewhencode/project-guidelines
dokku,Shell,29417,1927,2013-06-08T10:26:57Z,2024-12-07T19:47:51Z,https://github.com/dokku/dokku
sharp,JavaScript,29404,1299,2013-08-19T20:24:24Z,2024-12-05T12:37:11Z,https://github.com/lovell/sharp
500lines,JavaScript,29331,5866,2013-11-04T02:02:53Z,2023-08-19T11:18:34Z,https://github.com/aosabook/500lines
AI-Expert-Roadmap,JavaScript,29284,2494,2020-10-24T21:49:40Z,2023-12-31T02:20:16Z,https://github.com/AMAI-GmbH/AI-Expert-Roadmap
hutool,Java,29278,7541,2014-04-13T07:23:51Z,2024-12-08T03:06:56Z,https://github.com/dromara/hutool
uppy,TypeScript,29269,2014,2015-11-16T12:32:33Z,2024-12-07T02:30:03Z,https://github.com/transloadit/uppy
Hover,SCSS,29259,5781,2014-01-02T14:27:35Z,2023-10-28T16:07:33Z,https://github.com/IanLunn/Hover
fabric.js,JavaScript,29253,3520,2010-06-09T22:24:38Z,2024-12-04T12:04:48Z,https://github.com/fabricjs/fabric.js
apollo,Java,29230,10213,2016-03-04T10:24:23Z,2024-12-07T01:49:10Z,https://github.com/apolloconfig/apollo
es6features,,29219,2867,2014-03-03T18:29:30Z,2023-01-27T13:36:18Z,https://github.com/lukehoban/es6features
standard,JavaScript,29160,2324,2015-01-27T01:23:31Z,2024-09-13T12:48:47Z,https://github.com/standard/standard
particles.js,JavaScript,29155,4836,2014-09-06T14:29:47Z,2024-03-28T03:21:07Z,https://github.com/VincentGarreau/particles.js
OpenAPI-Specification,Markdown,29130,9078,2014-03-03T16:53:36Z,2024-12-05T17:35:33Z,https://github.com/OAI/OpenAPI-Specification
COVID-19,,29105,18380,2020-02-04T22:03:53Z,2023-06-10T18:39:00Z,https://github.com/CSSEGISandData/COVID-19
influxdb,Rust,29100,3558,2013-09-26T14:31:10Z,2024-12-06T22:05:03Z,https://github.com/influxdata/influxdb
algo,Jinja,29039,2331,2016-05-15T03:42:48Z,2024-08-30T02:15:55Z,https://github.com/trailofbits/algo
kafka,Java,29015,14020,2011-08-15T18:06:16Z,2024-12-08T00:14:54Z,https://github.com/apache/kafka
Mr.-Ranedeer-AI-Tutor,,29010,3329,2023-03-31T12:37:26Z,2024-03-25T13:06:55Z,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor
awesome-macos-command-line,,29004,1435,2015-09-22T19:37:55Z,2021-09-02T13:26:37Z,https://github.com/herrbischoff/awesome-macos-command-line
editor.js,TypeScript,28976,2092,2015-11-28T20:56:35Z,2024-12-03T16:36:06Z,https://github.com/codex-team/editor.js
chatbot-ui,TypeScript,28945,8055,2023-03-11T14:53:14Z,2024-08-03T00:38:07Z,https://github.com/mckaywrigley/chatbot-ui
GPTs,,28928,3926,2023-11-11T03:24:16Z,2024-09-27T03:31:47Z,https://github.com/linexjlin/GPTs
awesome-python-cn,Makefile,28887,7942,2015-11-03T09:50:50Z,2022-08-29T11:28:59Z,https://github.com/jobbole/awesome-python-cn
uv,Rust,28886,818,2023-10-02T20:24:11Z,2024-12-08T03:08:45Z,https://github.com/astral-sh/uv
mpv,C,28880,2929,2012-10-13T08:08:44Z,2024-12-07T13:27:16Z,https://github.com/mpv-player/mpv
swift-algorithm-club,Swift,28857,5002,2016-01-26T17:56:12Z,2024-12-06T07:03:07Z,https://github.com/kodecocodes/swift-algorithm-club
tqdm,Python,28856,1365,2015-06-03T13:13:14Z,2024-11-24T10:01:34Z,https://github.com/tqdm/tqdm
refine,TypeScript,28850,2266,2021-01-20T12:01:32Z,2024-12-06T12:59:28Z,https://github.com/refinedev/refine
bulletproof-react,TypeScript,28839,2612,2021-05-30T14:47:16Z,2024-12-07T20:52:56Z,https://github.com/alan2207/bulletproof-react
rocksdb,C++,28766,6347,2012-11-30T06:16:18Z,2024-12-06T23:42:57Z,https://github.com/facebook/rocksdb
cheerio,TypeScript,28758,1640,2011-10-09T04:23:20Z,2024-12-06T16:07:55Z,https://github.com/cheeriojs/cheerio
outline,TypeScript,28756,2289,2016-05-22T21:31:47Z,2024-12-07T22:15:41Z,https://github.com/outline/outline
qBittorrent,C++,28745,4015,2012-02-04T09:37:46Z,2024-12-07T12:44:20Z,https://github.com/qbittorrent/qBittorrent
weekly,JavaScript,28732,3248,2017-03-20T06:10:04Z,2024-09-09T01:39:37Z,https://github.com/ascoders/weekly
roop,Python,28714,7040,2023-05-28T14:37:54Z,2024-08-19T12:57:17Z,https://github.com/s0md3v/roop
Real-ESRGAN,Python,28711,3606,2021-07-19T03:23:30Z,2024-08-06T13:15:18Z,https://github.com/xinntao/Real-ESRGAN
composer,PHP,28676,4562,2011-06-08T08:53:00Z,2024-12-01T12:26:21Z,https://github.com/composer/composer
todomvc,JavaScript,28665,13763,2011-06-03T19:56:33Z,2024-10-28T17:53:45Z,https://github.com/tastejs/todomvc
backstage,TypeScript,28661,6094,2020-01-24T22:39:49Z,2024-12-08T01:06:21Z,https://github.com/backstage/backstage
servo,Rust,28636,3047,2012-02-08T19:07:25Z,2024-12-08T03:03:53Z,https://github.com/servo/servo
canal,Java,28620,7630,2013-01-13T10:59:52Z,2024-10-14T08:48:05Z,https://github.com/alibaba/canal
pytorch-lightning,Python,28585,3399,2019-03-31T00:45:57Z,2024-12-08T03:23:48Z,https://github.com/Lightning-AI/pytorch-lightning
netron,JavaScript,28584,2805,2010-12-26T12:53:43Z,2024-12-08T00:56:04Z,https://github.com/lutzroeder/netron
postcss,TypeScript,28561,1563,2013-09-24T23:06:48Z,2024-11-15T21:57:21Z,https://github.com/postcss/postcss
slick,JavaScript,28553,5882,2014-03-24T02:10:05Z,2024-08-30T19:41:50Z,https://github.com/kenwheeler/slick
django-rest-framework,Python,28552,6848,2011-03-02T17:13:56Z,2024-11-18T11:43:54Z,https://github.com/encode/django-rest-framework
folly,C++,28530,5581,2012-06-01T20:49:04Z,2024-12-07T06:19:07Z,https://github.com/facebook/folly
linkedin-skill-assessments-quizzes,,28523,13336,2019-07-13T19:52:56Z,2024-11-17T18:12:22Z,https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes
alpine,HTML,28502,1238,2019-11-28T13:51:55Z,2024-12-06T13:37:39Z,https://github.com/alpinejs/alpine
lighthouse,JavaScript,28499,9396,2016-03-08T01:03:11Z,2024-12-04T04:53:41Z,https://github.com/GoogleChrome/lighthouse
css-protips,,28485,2173,2015-08-29T12:29:03Z,2024-10-01T14:35:44Z,https://github.com/AllThingsSmitty/css-protips
consul,Go,28479,4432,2013-11-04T22:15:27Z,2024-12-06T23:23:57Z,https://github.com/hashicorp/consul
python-guide,Batchfile,28450,5833,2011-03-15T03:24:20Z,2024-07-29T18:49:10Z,https://github.com/realpython/python-guide
vuex,JavaScript,28428,9570,2015-07-16T04:21:26Z,2024-09-25T13:26:41Z,https://github.com/vuejs/vuex
SpringAll,Java,28426,8148,2018-05-02T02:48:44Z,2024-05-31T14:56:35Z,https://github.com/wuyouzhuguli/SpringAll
bubbletea,Go,28410,819,2020-01-10T21:04:03Z,2024-12-07T14:29:16Z,https://github.com/charmbracelet/bubbletea
Data-Science-For-Beginners,Jupyter Notebook,28395,5855,2021-03-03T16:30:15Z,2024-10-15T11:01:27Z,https://github.com/microsoft/Data-Science-For-Beginners
lossless-cut,TypeScript,28358,1371,2016-10-30T10:49:56Z,2024-12-07T05:07:01Z,https://github.com/mifi/lossless-cut
directus,TypeScript,28346,3958,2012-12-12T01:35:36Z,2024-12-06T16:31:24Z,https://github.com/directus/directus
android_guides,,28322,6347,2013-06-19T10:24:45Z,2023-05-16T18:30:41Z,https://github.com/codepath/android_guides
CheatSheetSeries,Python,28320,3968,2018-12-21T14:26:43Z,2024-12-06T02:54:58Z,https://github.com/OWASP/CheatSheetSeries
MonitorControl,Swift,28296,826,2017-09-16T21:13:40Z,2024-10-24T13:58:43Z,https://github.com/MonitorControl/MonitorControl
k3s,Go,28288,2364,2018-05-31T01:37:46Z,2024-12-06T19:45:35Z,https://github.com/k3s-io/k3s
react-spring,TypeScript,28287,1194,2018-03-07T15:39:32Z,2024-12-07T21:28:13Z,https://github.com/pmndrs/react-spring
croc,Go,28285,1122,2017-10-17T15:20:18Z,2024-12-07T15:21:08Z,https://github.com/schollz/croc
numpy,Python,28252,10178,2010-09-13T23:02:39Z,2024-12-07T06:08:44Z,https://github.com/numpy/numpy
bruno,JavaScript,28239,1309,2022-09-27T20:51:45Z,2024-12-06T14:03:54Z,https://github.com/usebruno/bruno
machine-learning-for-software-engineers,,28215,6194,2016-10-09T21:20:25Z,2024-06-11T04:49:29Z,https://github.com/ZuzooVn/machine-learning-for-software-engineers
full-stack-fastapi-template,TypeScript,28209,5058,2019-02-23T15:08:34Z,2024-12-02T12:04:23Z,https://github.com/fastapi/full-stack-fastapi-template
async,JavaScript,28206,3452,2010-06-01T21:01:30Z,2024-12-02T21:48:01Z,https://github.com/caolan/async
anything-llm,JavaScript,28193,2858,2023-06-04T02:29:14Z,2024-12-05T19:57:10Z,https://github.com/Mintplex-Labs/anything-llm
surrealdb,Rust,28188,924,2021-12-09T15:03:29Z,2024-12-07T16:15:36Z,https://github.com/surrealdb/surrealdb
ruoyi-vue-pro,Java,28145,6024,2021-01-24T03:18:25Z,2024-11-25T11:36:09Z,https://github.com/YunaiV/ruoyi-vue-pro
backbone,JavaScript,28086,5371,2010-09-30T19:41:28Z,2024-09-02T12:55:04Z,https://github.com/jashkenas/backbone
handson-ml2,Jupyter Notebook,28082,12802,2019-01-08T03:49:07Z,2024-06-13T08:10:24Z,https://github.com/ageron/handson-ml2
comprehensive-rust,Rust,28074,1680,2022-12-21T15:17:24Z,2024-12-06T20:10:43Z,https://github.com/google/comprehensive-rust
ChatGPT,Python,28049,4480,2022-12-03T14:35:24Z,2023-08-02T06:02:10Z,https://github.com/acheong08/ChatGPT
spring-cloud-alibaba,Java,28043,8349,2017-12-01T20:49:15Z,2024-12-04T01:22:42Z,https://github.com/alibaba/spring-cloud-alibaba
Clone-Wars,,28029,2485,2020-12-02T11:10:16Z,2024-08-06T12:31:36Z,https://github.com/GorvGoyl/Clone-Wars
druid,Java,28004,8591,2011-11-03T05:12:51Z,2024-12-06T02:17:06Z,https://github.com/alibaba/druid
the-super-tiny-compiler,JavaScript,27999,2863,2016-03-11T04:19:18Z,2024-02-19T12:33:21Z,https://github.com/jamiebuilds/the-super-tiny-compiler
docsify,JavaScript,27944,5682,2016-11-20T07:55:43Z,2024-12-07T06:04:42Z,https://github.com/docsifyjs/docsify
xxl-job,Java,27922,10984,2015-11-28T12:59:34Z,2024-11-30T18:58:59Z,https://github.com/xuxueli/xxl-job
lux,Go,27890,3009,2018-02-24T11:29:03Z,2024-10-12T05:49:08Z,https://github.com/iawia002/lux
nginxconfig.io,JavaScript,27869,2052,2018-01-05T14:21:14Z,2024-12-02T17:58:38Z,https://github.com/digitalocean/nginxconfig.io
mediapipe,C++,27863,5181,2019-06-13T19:16:41Z,2024-12-07T01:39:44Z,https://github.com/google-ai-edge/mediapipe
tiptap,TypeScript,27848,2314,2018-08-20T19:58:58Z,2024-12-05T08:43:14Z,https://github.com/ueberdosis/tiptap
JavaScript30,HTML,27837,38246,2016-12-07T19:15:31Z,2024-08-09T07:14:37Z,https://github.com/wesbos/JavaScript30
immer,JavaScript,27818,851,2017-12-29T12:25:47Z,2024-09-19T07:46:06Z,https://github.com/immerjs/immer
reverse-interview,,27783,2097,2019-09-08T13:38:40Z,2024-09-04T13:52:27Z,https://github.com/viraptor/reverse-interview
Umi-OCR,Python,27776,2778,2022-03-28T04:01:46Z,2024-10-18T04:09:08Z,https://github.com/hiroi-sora/Umi-OCR
react-three-fiber,TypeScript,27735,1609,2019-02-25T14:31:51Z,2024-12-07T15:58:19Z,https://github.com/pmndrs/react-three-fiber
react-select,TypeScript,27692,4129,2014-08-26T04:27:45Z,2024-11-09T14:42:18Z,https://github.com/JedWatson/react-select
Charts,Swift,27635,6007,2015-03-20T10:49:12Z,2024-08-19T06:17:16Z,https://github.com/ChartsOrg/Charts
Complete-Python-3-Bootcamp,Jupyter Notebook,27630,85535,2018-02-12T19:30:10Z,2024-08-09T22:16:00Z,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp
k9s,Go,27622,1739,2019-01-25T18:46:02Z,2024-12-07T15:33:22Z,https://github.com/derailed/k9s
waifu2x,Lua,27619,2711,2015-05-17T07:29:15Z,2023-05-04T00:50:48Z,https://github.com/nagadomi/waifu2x
mobx,TypeScript,27613,1777,2015-03-14T14:31:38Z,2024-10-28T04:54:16Z,https://github.com/mobxjs/mobx
server,PHP,27594,4084,2016-06-02T07:44:14Z,2024-12-08T03:00:38Z,https://github.com/nextcloud/server
data-science-ipython-notebooks,Python,27584,7892,2015-01-23T19:38:29Z,2024-03-20T13:52:34Z,https://github.com/donnemartin/data-science-ipython-notebooks
DevToys,C#,27559,1475,2021-09-29T01:40:41Z,2024-12-07T19:12:19Z,https://github.com/DevToys-app/DevToys
trilium,JavaScript,27549,1877,2017-05-23T00:30:20Z,2024-08-08T21:39:01Z,https://github.com/zadam/trilium
